X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,month_sin,month_cos,day_sin,day_cos,temp_RH_ratio,fire_spread_potential,FWI_total,drought_wind
0.5549236814167472,-1.1155947744952022,0.43401788308804357,-0.09559515496426327,0.8477647246370151,0.2943843269347974,1.030827143555001,-1.0125817925747194,-1.2178401429689711,0.0,-0.6557963459175548,0.5482812408239125,-0.9431256053813463,0.8382591242369459,1.3137558639744424,-0.693940443549986,0.6875402397184095,-0.5409425061352496
0.5549236814167472,0.5417291497548719,0.04960457915481635,-0.2699485886845596,0.7930168412959695,-0.08964148138896247,-0.35823070946237645,0.13635096429376714,0.5245338074229694,0.0,-0.6557963459175548,0.5482812408239125,-1.2229399235800558,-0.3512119547102583,-0.5137659001076383,0.2173065645786432,0.5999354253138275,1.1818723327151146
0.9923198582539651,-0.2869328123701652,-0.2707398407895389,-0.018273197401349098,-0.03419570261617645,-0.6528793335971436,0.11057631593098828,-0.10552961609959843,1.0303843091496616,0.0,-0.4657247095315407,-0.6843929211334837,-1.2229399235800558,-0.3512119547102583,-0.17666950273041324,0.01428666559540098,-0.03519947911939277,0.7814332285234187
1.4297160350911828,1.3703911118799088,0.33791455710473334,0.6139475144365949,0.4485447577924578,1.4208600313511597,0.21475565490729184,0.8015225603755225,0.29971136221110595,0.0,-0.4657247095315407,-0.6843929211334837,1.3227644842213861,0.8382591242369463,-0.5474894752069722,1.1226972294673712,0.5103395924000507,0.6644498312450445
0.5549236814167472,0.5417291497548719,-2.865529642338819,-0.6232038065700296,-1.247440767020657,-2.137779125782348,-1.4347505455508442,2.7365672035224473,-0.7119896412422788,0.0,0.7629176622231674,-1.917067083090878,-1.2229399235800558,-0.3512119547102583,-1.3585397718516898,-1.3475083491229616,-1.201936325507691,-1.0943308746823894
0.11752750457952939,-0.2869328123701652,1.2028444909544933,1.672197051278046,0.609991070710577,1.3184531491314901,0.24948210123272616,-0.16599976119793983,-0.7119896412422788,0.0,-0.4657247095315407,-0.6843929211334837,0.8185565052406295,-1.305093698566517,-0.07207975266498928,0.07558305817303371,0.8849829085469184,-0.14729510995223258
1.4297160350911828,1.3703911118799088,0.4019834410936053,-0.4063991020308785,-0.23160777831308463,1.5232669135708286,0.5793833413243531,-0.952111647476378,0.8055618639377986,0.0,-0.4657247095315407,-0.6843929211334837,-0.9431256053813463,0.8382591242369459,0.8971058508663091,1.7095028221054724,-0.277108227986591,0.41791083053000816
-0.7572648490949062,-0.2869328123701652,0.20977678912699396,-1.1568769254356324,-1.8588587342600693,-0.24325180471846652,-1.261118313923672,-0.8916415023780365,1.3114123656644907,0.0,2.181631670363889,0.548281240823913,-1.2229399235800558,-0.3512119547102583,-0.42624283863282775,0.5288640249413877,-1.7945961684114167,-1.1865622694402462
0.11752750457952939,1.3703911118799088,1.0426722809823157,-0.40943133566079676,0.5848150367654245,1.8304875602298367,1.22182259834489,-1.254462372968085,0.0186833056962768,0.0,-0.6557963459175548,0.5482812408239125,1.6025788024200955,-0.35121195471025796,1.9679213336567924,1.093415513267865,0.40680662992190764,0.5190318164370017
-1.194661025932124,0.5417291497548719,-0.014464304834055603,0.2637245301810432,0.5860138955247177,-0.44806556915780504,-0.21932492416063862,0.07588081919542575,-0.4871671960304156,0.0,-0.6557963459175548,0.5482812408239125,1.3227644842213861,0.8382591242369463,-0.4252496691409149,-0.5424563650778745,0.5441869070563663,0.0495436808237394
0.11752750457952939,0.5417291497548719,0.20977678912699396,-1.1568769254356324,-1.8588587342600693,-0.24325180471846652,-0.6534055032285694,-1.0730519376730607,0.8055618639377986,0.0,2.181631670363889,0.548281240823913,-1.2229399235800558,-0.3512119547102583,0.1709978618119514,0.254787161314011,-1.7945961684114167,-1.24143927015037
0.9923198582539651,-0.2869328123701652,-0.5910842607338941,-0.12440137444848601,-0.456993225060162,-0.6016758924873089,0.6488362339752223,0.7410524152771811,0.5245338074229694,0.0,0.05356065815280658,-1.5867730368636834,0.18981943942002005,1.3676235550396598,-0.3703085602650178,-0.1653078604282362,-0.4128293230300534,0.025229366152669835
-0.31986867225768845,0.5417291497548719,0.0175701371603781,0.3061758009998981,1.0635593013097489,0.9600290613626477,-0.42768360211324574,-1.0730519376730607,-0.20613913951558646,0.0,-0.6557963459175548,0.5482812408239125,1.3227644842213861,0.8382591242369463,0.33895878454694495,0.36722895152011414,0.950354682932156,0.6355171551280732
1.4297160350911828,1.3703911118799088,0.20977678912699396,-1.19477984580961,-1.8720461806122919,0.06396884194054138,-1.8341046782933401,3.159858219210837,0.0186833056962768,0.0,2.181631670363889,0.548281240823913,-0.43891762640058907,-1.3050936985665171,-1.4735426014504598,0.01584835712604127,-1.813842680666969,-1.3367646652232914
-0.31986867225768845,0.5417291497548719,0.46605232508247724,0.1363707177244788,0.5132831307942777,-0.038438040279128,-0.20196170099792177,-1.1939922278697435,-0.4871671960304156,0.0,-0.6557963459175548,0.5482812408239125,-1.2229399235800558,-0.3512119547102583,0.6828314429274651,-0.34880661527847434,0.46089596608837335,0.006967217951555814
1.4297160350911828,-0.2869328123701652,0.1777423471325557,2.451481094167023,1.091532672359918,-0.26885352527338374,0.42311433285989836,-0.04505947100125704,0.29971136221110595,0.0,-0.4657247095315407,-0.6843929211334837,-1.2229399235800558,-0.3512119547102583,-0.06759278227827044,-0.03685873203306972,1.444790946048926,1.2108427405432454
-1.194661025932124,-1.9442567366202392,-0.5590498187394604,-0.9218788191169721,-1.7733401427638378,0.21757916527004523,-1.2784815370863891,-0.347410196492964,1.0303843091496616,0.0,2.181631670363889,0.548281240823913,-0.9431256053813463,0.8382591242369459,-0.7398671422508993,0.7842005902010807,-1.6801126041327015,-1.1233842922750705
-0.31986867225768845,-0.2869328123701652,-1.6482208465502655,-1.4040039662739654,-1.9527693370713515,-1.5233378324643325,-0.8964906275066105,-0.10552961609959843,1.0303843091496616,0.0,2.181631670363889,0.548281240823913,-0.43891762640058907,-1.3050936985665171,-0.653537577068927,-0.7556272590102788,-1.9459135751102408,-1.3199061366773046
-1.6320572027693419,-0.2869328123701652,0.4019834410936053,-0.24114236920033666,-0.38266398198399826,0.8576221791429782,0.7877420192769595,-0.8311713572796952,0.8055618639377986,0.0,0.05356065815280658,-1.5867730368636834,1.3227644842213861,0.8382591242369463,0.8654516769662525,1.161349094850719,-0.36637222448216894,0.2638748928931752
1.4297160350911828,3.027715036129983,0.20977678912699396,1.2022008386407255,0.3594295900183471,-0.24325180471846652,1.2739122678330417,-0.5288206317879882,0.29971136221110595,0.0,-0.4657247095315407,-0.6843929211334837,1.6025788024200955,-0.35121195471025796,0.7817331089294235,-0.01928970231336596,0.5637652557301175,0.5887222869482768
0.5549236814167472,-1.1155947744952022,0.7863967450268324,0.5639156595429449,0.7298769466398735,-0.16644664305371462,0.6835626803006566,-0.347410196492964,-0.20613913951558646,0.0,-0.6557963459175548,0.5482812408239125,-0.9431256053813463,0.8382591242369459,0.2821104722366399,-0.25120089461345413,0.7376475388664853,0.40867410763820494
1.4297160350911828,1.3703911118799088,-2.2568752444445423,-1.2781662706323602,-0.764700306612023,-0.8832948185913996,-2.3897278195002913,0.9829329956705467,2.26690775781491,0.0,0.7629176622231668,3.0136295647387037,1.6025788024200955,-0.35121195471025796,-1.4823544470955428,0.265719002028493,-0.9381263730393469,0.5700450899244107
